"Link","Title","ID","Author","Created","Closed","Votes","ItemType","Status"
"http://connect.microsoft.com/SQLServer/feedback/details/491957/","SQL Server 2008 IntelliSense failes to detect beginning of the conditional statement","491957","Steve M, PA","9/24/2009","07/15/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/324111/","Outline Statements in CTP6","324111","Barry King [TJG]","1/25/2008","07/15/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/587287/","Data Compression Wizard will not let you calculate the data compression savings on an index where the existing compression type is the same as the requested type","587287","Glenn A. Berry","8/18/2010","07/15/2011","11","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/637138/","SQL Server 2008 R2 Upgrade Advisor Erroneously Reports SQL 2000 SSRS host","637138","Gavin Campbell","1/20/2011","07/15/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/586128/","Incorrect script generate for MODIFY option","586128","Prasad.Thiriveedi","8/13/2010","07/15/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/491309/","Designing a view that includes Cross Apply causes Mgmt Studio Crash","491309","BobChauvin","9/22/2009","07/15/2011","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/361023/","QFE install failure can result in service account being removed from Administrators during rollback","361023","shoeboy","8/7/2008","07/15/2011","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/339264/","SSMS : unnecessary quotes around test linked server message","339264","AaronBertrand","4/21/2008","07/15/2011","0","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/327278/","DOC : COLUMNPROPERTY is misleading about IsIdNotForRepl","327278","AaronBertrand","2/5/2008","07/15/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/483262/","SSMS Intellisense Doesn't Work for Temporary Tables","483262","ScottEdwards2000","8/16/2009","07/15/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/323404/","MSFT BICOE CSAT : Nov CTP Intellisense doesn't detect tables created with ""SELECT INTO..."" but detects tables created with ""CREATE TABLE?""","323404","Meiyalagan","1/22/2008","07/15/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/676902/","Cresant report not able to connect to Powerpivot model - Sharepoint 2010 with SP1","676902","Moni Sinha","6/24/2011","07/15/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/627904/","Custom Query execution on shortcut","627904","Alekkksandr","12/3/2010","07/08/2011","6","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/289265/","Filenames on Tabs don't change on SaveAs","289265","Greg Low - Australia","7/26/2007","07/08/2011","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/435687/","RUS: ???????? ??????? ????? ""designing and querying standard tables""","435687","????????? ?????????","4/28/2009","07/08/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/497905/","RU: ?? ???????? ""??????? ????????????? ?????????? INSERT""  ??????????? ??????????","497905","????????? ?????????","10/15/2009","07/08/2011","5","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/648570/","SQL Server Profiler is not updated to new build version when installing cumulative  update","648570","Steven Jonckheere","3/1/2011","07/08/2011","5","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/519645/","SSMS : only one copy of SSMS auto-recovers files","519645","AaronBertrand","12/10/2009","07/01/2011","9","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/633074/","getSchemas does not work in version 3.0 of the JDBC driver","633074","rickettm","12/23/2010","07/01/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/664755/","SharePoint Standard Edition is not supported","664755","Christopher06","4/25/2011","07/01/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/668569/","Cannot open/upgrade a solution created for SSMS 2008 in SSMS SQL 11 (""Denali"") CTP01","668569","Vachhrajani, Nakul","5/15/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/668474/","SSMS checks the SQL edition every time the Window becomes active","668474","mrdenny","5/13/2011","07/01/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/672075/","Still unable to create/open SSIS projects in SQL2008R2 after installing Denali CTP2. Must have work-around, please!","672075","Howard Diesel","6/1/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/674930/","The CLR User-Defined Aggregates documentation is incomplete, can't know when DISTINCT or ALL is part of the aggregate.","674930","Tom Groszko","6/10/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/675066/","SqlMethodAttribute documentation is incomplete","675066","Tom Groszko","6/11/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/566399/","Intellisense Does not Switch to New Database After Using USE [db_name] Command","566399","Zubeyir","6/10/2010","07/01/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/367071/","SSMS Intellisense picks item (when TAB) even if none selected","367071","E. Wilson","9/10/2008","07/01/2011","6","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/596032/","Intellisense fails to sort despite cache refresh","596032","EvilDr","9/8/2010","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/579127/","Comment coloring in SQL Server Management Studio","579127","Michael J. Swart","7/27/2010","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/670572/","Availability Group Wizard - Unable to close as expected on clicking Cancel or X button.","670572","MSSales Dev","5/25/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/432518/","Style attributes ignored in <Hn> tags","432518","solleyman","4/14/2009","07/01/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/640253/","SSIS 2005-2008 CSV header column name bug","640253","moeenkhurshid","1/29/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/671955/","SSIS 2008 Execute SQL Task truncates the binary when converting to variable","671955","JunChen","5/31/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/516290/","Improve PowerPivot Gallery ""Snapshots were disabled"" message","516290","Russell Christopher","11/30/2009","07/01/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/663868/","SSMS Bug @Restore of Mirrored Backup","663868","LukasSteindl","4/21/2011","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/351559/","SSRS 2008 Total overlaps tablix row - RC0 ","351559","ITHelp_Nix","6/17/2008","07/01/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/311302/","Katamai Nov CTP - Installation failure (Error 0x84b10001)","311302","AbhiD","11/20/2007","06/24/2011","4","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/674103/","Excel Add-In Crashes when opening up entity that references self","674103","Trevor Iwaszuk","6/3/2011","06/24/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/523248/","SQL 2008 is hangs with waittype REPL_HISTORYCACHE_ACCESS (0x0253)","523248","smelnikov","1/5/2010","06/24/2011","7","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/640899/","SSIS project deployment --  SSIS catalog?s folder is not refreshing","640899","Aysegul Senol Calim","2/2/2011","06/24/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/403736/","SSRS Query Designer Parameters Dialog generates bad MDX","403736","Christopher Webb","1/22/2009","06/24/2011","15","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/636351/","WMI compatibility broken with Denali","636351","Dmitry Mashkov [MSFT]","1/16/2011","06/24/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/633396/","select error ?HRESULT 0x8007007a ?","633396","??","12/27/2010","06/24/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/672926/","Error when modifying Availability Group Properties through SSMS","672926","MSSales Dev","6/3/2011","06/24/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/625206/","[Denali Engine] : sys.dm_broker_forwarded_messages is missing","625206","AaronBertrand","11/28/2010","06/24/2011","8","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/667426/","Intellisense Bug in Scripting Component","667426","?-3.14 - John Piraino","5/9/2011","06/24/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/662755/","Breakpoint BUG in  SQL SERVER 2008 R2","662755","abhinav.s","4/17/2011","06/24/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/670552/","SSIS OLEDB Destination Editor - Not persisting property changes viz., Table Lock, Check Constraints, Keep Identity..etc","670552","Nagodaya Bhaskar, Karanam Rayasam","5/25/2011","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/549695/","BOL - PatIndex says pattern argument is a literal string; it can be a variable","549695","Don Vilen","4/8/2010","06/17/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/545281/","Report Builder 3 Forms Auth Logon Obscured","545281","ExtinctPencil","3/29/2010","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/619389/","Cluster Setup - Denali CTP1 - add a node fails - The name is already in use as either a service name or a service display name.","619389","Rei","11/4/2010","06/17/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/342319/","Dimension Security Issues with Excel 2007 and SSAS 2005 Parent-Child Hierarchies","342319","Dave Fackler","5/6/2008","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/558582/","SQL Server 2008 R2 - Alter index on CDC enabled tables","558582","Axnet Solutions","5/12/2010","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/605480/","SSIS Package Unable to load data from txt file with text delimiter specified, if the data in last column has the same character as the text delimiter","605480","BenAust","9/27/2010","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/635104/","SSRS 2008 R2 Not working Properly with SharePoint 2010.","635104","MattKlepeis","1/7/2011","06/17/2011","7","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/487299/","DCOM Permissions For Remote SSIS disappear after service packs","487299","ACollins74","9/1/2009","06/17/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/621093/","Can not create report's dataset using Business Intelligence Development Studio (Query Designer)","621093","magasvs","11/11/2010","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/667078/","SSRS R2 crashes or spikes server CPU usage to 100%","667078","andzts","5/6/2011","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/669385/","Scrolling in Flat File Connection Manager BIDS bug.","669385","?-3.14 - John Piraino","5/19/2011","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/674804/","Microsoft.SQLServer.Management.SMO.Agent.JobStep.LastRunDuration value is an incorrect format","674804","jb428j","6/9/2011","06/17/2011","3","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/486132/","Table Header row CanGrow, vertical Align  Property caused report dsiplay in-correctly","486132","haulage","8/28/2009","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/491433/","Reporting Services Asyncrendering writingmode=vertical text columns render bug","491433","Netcompetence AB","9/23/2009","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/640786/","SQL Server Denali - Install issues when installing to Mount Points","640786","Kurt Moskal","2/1/2011","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/671812/","Rendering problem with multiple monitors","671812","0xF48CBFF","5/31/2011","06/17/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/618659/","Instance Name Bug","618659","grcor","11/1/2010","06/17/2011","2","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/654826/","DQS-Extensibility: Improve Correction Activity.","654826","AlexMiguel","3/30/2011","06/17/2011","1","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/611423/","Setting hierarchy Default Member in cube MDX script doesn't take effect within the script itself.","611423","Deepak Puri","10/7/2010","06/17/2011","5","Bug","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/666073/","[Denali DOC] : Issues in ""cdb_uncontained_usage event"" topic","666073","AaronBertrand","5/1/2011","06/17/2011","2","Bug","Closed"
